subject_id	predicate_id	object_id	row_sha256	source_record	record_sha256	verdict	direction_review	review_report	changed_fields	rationale
MIM:L-pyroglutamic_Acid_2-naphthylamide	skos:exactMatch	CHEBI:90601	80c97bbee45d69e44d618946d1e45576ddab4e22e135fd0ca1e2aabbfaa4defe	data/ingredients/mapped/L-pyroglutamic_Acid_2-naphthylamide.yaml	188210aa9576a09b9758f68b76693c3e533a2cc7ddca9749366bffe2e2aaf58a	pass_with_minor_issues	unchanged	reports/yaml_record_review/L-pyroglutamic_Acid_2-naphthylamide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-rhamnose	skos:exactMatch	CHEBI:62345	a04f1850b0b0abcebd224f759323a24ecc62df8751f6e59ed2924ed6f775fcbc	data/ingredients/mapped/L-rhamnose.yaml	5070b9c39f1b9aa6fa4f8b9b8a12cf34dff551fee182beca35e09d195a146eb6	pass_with_minor_issues	unchanged	reports/yaml_record_review/L-rhamnose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-serine	skos:exactMatch	CHEBI:17115	97731a483f88aa714dd9b8c1c7ebd59fa2c48dc80bceea488caa9fb35dfa782a	data/ingredients/mapped/L-serine.yaml	4652e0d2693d13d7dc5d24b22f2eee895f9a2b8a792a6d1ad0fac4b50cc799d1	pass	unchanged	reports/yaml_record_review/L-serine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-serine_2-naphthylamide	skos:exactMatch	CHEBI:90603	ca9ee9e78be1ff0a27d17df9d2bb5832af2d22206db1772926aa8df792c5dbd5	data/ingredients/mapped/L-serine_2-naphthylamide.yaml	5ee095eea7ac59feff71406c925c14a34356b1b5d27640afd3c95ab74c1f041d	pass	unchanged	reports/yaml_record_review/L-serine_2-naphthylamide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-threonine	skos:exactMatch	CHEBI:16857	640fb1a10e97fc2c5d1773366846af3e8701f036c06b96523814454f1d68d8ac	data/ingredients/mapped/L-threonine.yaml	90acd6a97a8ff3aac29c5f0d544a30be1e1fcf59ed38fd3030477d8a8a47c002	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-threonine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-tryptophan	skos:exactMatch	CHEBI:16828	02c8c0d3a9771e5d91af1d165177117ec0202839e3d347bc04b664992e1553d2	data/ingredients/mapped/L-tryptophan.yaml	9e95fed47a3744d5ca9420212a63488f02af4050687ee078f892f2a1b17c25e0	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-tryptophan.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-tyrosine	skos:exactMatch	CHEBI:17895	f04061d5ce51fa8e7da91f7a8e8711b6a0aeafe0d07c85ea0920a86b0a3ed8a6	data/ingredients/mapped/L-tyrosine.yaml	b3d74ff5d9e02b367c495e5e1fbb098f06c7c897c3530a5832bb180a0b0912ff	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-tyrosine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-tyrosine_2-naphthylamide	skos:exactMatch	CHEBI:90607	8142aa6000daa1b833b1f14f8a2c3331f917ef102cea6b0538475c88d0b0df85	data/ingredients/mapped/L-tyrosine_2-naphthylamide.yaml	48db20c5108cad332e7be776636ce55669255540648124e404ed357c460ee250	pass	unchanged	reports/yaml_record_review/L-tyrosine_2-naphthylamide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-tyrosine_Disodium_Salt	skos:exactMatch	CHEBI:53696	b7bdfe9fc7c5eda58b2e5d7164eca3f4cdf1afd54ec82723475eea2fdafe529c	data/ingredients/mapped/L-tyrosine_Disodium_Salt.yaml	0553aec6fa9d36613a4aade51c62815f2c277e1097608d5549b6fcb53b687662	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-tyrosine_Disodium_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-valine	skos:exactMatch	CHEBI:16414	cc49503b15bdfd9983d995bb33bde18cae94eb53b2d3e6826b9f73f522e1a0c2	data/ingredients/mapped/L-valine.yaml	b7fabf7ba910e65e3c42978c3c31467a48999256e8622f8531d3eacfb8d232d2	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-valine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-~3B1-phosphatidylinositol_From_Glycine_Max_Soybean	skos:closeMatch	CHEBI:28874	88d65231b957b4b2b48f4f4578f538e23ab44def8fa5f1625cadf8550bc84928	data/ingredients/mapped/L-α-phosphatidylinositol_From_Glycine_Max_Soybean.yaml	5e6711fe5b18b3b2fca2ac04d6251e89c32f253398490a4089eac66df1cbde1a	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-alpha-phosphatidylinositol_From_Glycine_Max_Soybean.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L-~3B1-phosphatidylinositol_From_Glycine_Max_Soybean	skos:exactMatch	cas:97281-52-2	c7603bd38f81eb93ae945cc80a61f61ab54ee980ae4e6a90875d7b3a67075b92	data/ingredients/mapped/L-α-phosphatidylinositol_From_Glycine_Max_Soybean.yaml	5e6711fe5b18b3b2fca2ac04d6251e89c32f253398490a4089eac66df1cbde1a	blocked_by_record_findings	unchanged	reports/yaml_record_review/L-alpha-phosphatidylinositol_From_Glycine_Max_Soybean.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:LCFM_Carbon_Mix	skos:exactMatch	kgmicrobe.ingredient:lcfm_carbon_mix	30167d7b540846e468fa9dc68e308f5b5e8aa322f348cfe183c8222e20e70670	data/ingredients/mapped/LCFM_Carbon_Mix.yaml	9df73e456c865e6a474e85d754591d5e31a7732231f01a5b5bc4c390e75f6345	pass	unchanged	reports/yaml_record_review/LCFM_Carbon_Mix.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:LL-37	skos:exactMatch	CHEBI:81664	f755f0684a06a2b71608e7637aa4f83722d83c8ce3be5afe4bf87238163d2901	data/ingredients/mapped/LL-37.yaml	ab2da063e0f150a020d98e098a97946180ea47d8bfc94da9246f26e24336cf1d	pass	unchanged	reports/yaml_record_review/LL-37.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:L_-tartaric_Acid	skos:exactMatch	CHEBI:15671	cfb37860412f71cd8ac60ee75fddc4480a742cd75f353d4d3f1268587f14a2a7	data/ingredients/mapped/L_-tartaric_Acid.yaml	15c57de12a61ce33485005e45a3b51d8832cc162aa488a2a1792ed17b80b8979	blocked_by_record_findings	unchanged	reports/yaml_record_review/L_-tartaric_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacidipine	skos:exactMatch	CHEBI:135737	66078a60ab808e6f81b37051443d6cc48a610620ab8c51187bc5e0fe9ea1527f	data/ingredients/mapped/Lacidipine.yaml	095de3c9ffccd680e78ab3f53ccda0f6d8a60e6219bda8b9fb229d2ce9933801	pass	unchanged	reports/yaml_record_review/Lacidipine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactalbumin_Hydrolysate	skos:exactMatch	MICRO:0001365	4669afb95ee0e7046d2f4f15b7328187f974ae8caadfd1f8db6337bbe8256615	data/ingredients/mapped/Lactalbumin_Hydrolysate.yaml	24416a2a9fe69c14ca1a8f57098750a9a4fb8b3055ba267a4e19cf10626f8213	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lactalbumin_Hydrolysate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactate	skos:exactMatch	CHEBI:24996	b1a54d5401fcb35f797422679ad5a930c618a224b98c2f531f4d35ce35800abe	data/ingredients/mapped/Lactate.yaml	473205bc13ea916770dad2ffb219c57d34b1ec2caa5e4ef5a4573443f4043474	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lactate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactitol	skos:exactMatch	CHEBI:75323	e67460f11cdb1c84cb1ea9717409d6895e1b67dced5d9c45dbbf14310823ff8c	data/ingredients/mapped/Lactitol.yaml	c623b2bb321dbe1f1995986a5a69f454cb23825f67d71bbfdbdf2ae9f98efc8a	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lactitol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_I	skos:broadMatch	mesh:C045442	218d8a8833ec37fc338d2179d0a583684a93e710e04f18228100271a2ce7d492	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	c75dab7ba504cb80212788f2198517a1c28c0b62335c2a3b276879ce4fddf614	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Lacto-N-fucopentaose_I.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_I	skos:exactMatch	cas:7578-25-8	365cf52e5e415440c4b559d70382a115e522bc6d654b05cdd57b10697cb9130b	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	c75dab7ba504cb80212788f2198517a1c28c0b62335c2a3b276879ce4fddf614	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-fucopentaose_I.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_I	skos:exactMatch	kgmicrobe.compound:lacto-n-fucopentaose_i	a0ba4192a133b0b005d0eb3d17e546bf3f3fbc9f908d28f8b6ea44beab811174	data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	c75dab7ba504cb80212788f2198517a1c28c0b62335c2a3b276879ce4fddf614	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-fucopentaose_I.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_II	skos:exactMatch	CHEBI:89932	4c0d2917eefa32d7bd623b5046326b05c7c333abc4748857c5f8e4e79705e245	data/ingredients/mapped/Lacto-N-fucopentaose_II.yaml	1e843b77edc22d91f52f1fe57fb48327fb7714ea5ae471c465c40dafd7433b09	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-fucopentaose_II.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_III	skos:broadMatch	mesh:C434666	1ec258432133ce082dfea8f6f0b7bd3fc845047c1b5c59cc52ec42ca68e19f29	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	c3a89f74a8dde4dc6e0d507051dce6a79a03ed2a4b8483fe6f7ff9aa576dcba9	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Lacto-N-fucopentaose_III.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_III	skos:exactMatch	cas:25541-09-7	ec3acc5e88dfb46b181985d3c44c8f314b4968dc8b7efa69de06b81b76740d30	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	c3a89f74a8dde4dc6e0d507051dce6a79a03ed2a4b8483fe6f7ff9aa576dcba9	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-fucopentaose_III.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-fucopentaose_III	skos:exactMatch	kgmicrobe.compound:lacto-n-fucopentaose_iii	a723fb0898b74b022ffa71ebf50cdc17752cb996902c5d15491f55a6081f49fb	data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	c3a89f74a8dde4dc6e0d507051dce6a79a03ed2a4b8483fe6f7ff9aa576dcba9	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-fucopentaose_III.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-neotetraose	skos:exactMatch	CHEBI:60239	3b106a368d690bf4d31a07e4fb85ee7c78ee8e20324044bff02317ff43f814cb	data/ingredients/mapped/Lacto-N-neotetraose.yaml	96913ee317684409b9ac54446e0bd005fc66f989ffa0c06a8b48a85b96cbc302	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-neotetraose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-tetraose	skos:exactMatch	CHEBI:30248	d44a86a04d44fa9f458a0cf8a105fc7561a5f68c16e357ac7fdde9882fdaac78	data/ingredients/mapped/Lacto-N-tetraose.yaml	b7a73255b1615fc39beb8a126f306dd4c504706482864408a2d9fde96f050e9c	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-tetraose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lacto-N-tetraose	skos:exactMatch	cas:14116-68-8	eb3163886540832f4853c6ce667216e28ed18219e7c706a2978b0eaf9ea16dcb	data/ingredients/mapped/Lacto-N-tetraose.yaml	b7a73255b1615fc39beb8a126f306dd4c504706482864408a2d9fde96f050e9c	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lacto-N-tetraose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactone	skos:exactMatch	CHEBI:25000	b8f495b7e7d6107bcbdee0c7ccdd9064bf27937a51af1baa4aa1345302ec8c46	data/ingredients/mapped/Lactone.yaml	048e4b9bfee4f0b2d700f6744afb1f7c1196a7245082963661742b123f743243	pass	unchanged	reports/yaml_record_review/Lactone.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactose	skos:exactMatch	CHEBI:17716	8f6bfbb7ede0a99a129288e1bf3074390ab427ebc886a502eaf399c57fe38c09	data/ingredients/mapped/Lactose.yaml	03c3f8147a4b0529118abe4afca35b7ac28fd3a815c2cc5cf465cf3b6fce4dec	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lactose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lactulose	skos:exactMatch	CHEBI:6359	03ea92dd3241fa5eff988b2efb61e4fe371bb9acbdc85f7f30954790ab82d543	data/ingredients/mapped/Lactulose.yaml	eb970b4c4d681b1a0a4e0069c29d39a5338a9915d87cbd8e5ec2f55ef85af296	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lactulose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Laminaribiose	skos:exactMatch	CHEBI:18411	a620a9744c3d79711e4ab61c926f05546a0bfed7d9acfc89c6cd0940741274d0	data/ingredients/mapped/Laminaribiose.yaml	fad2ef66f1b6ef25fdb7879a21063b47b47a8826c05aff4166d750faf4a067ee	blocked_by_record_findings	unchanged	reports/yaml_record_review/Laminaribiose.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Laminarin_From_Laminaria_Digitata	skos:exactMatch	CHEBI:6364	06cb3c7f700c6ecb12c6220f7ed87c1e37054ee6a82f8c5d08d01aca3d38f7e7	data/ingredients/mapped/Laminarin_From_Laminaria_Digitata.yaml	d4f28a2fcc8d41bc3e341f84984abeac74178cbf4faac578e107aa9fdd1a11e7	blocked_by_record_findings	unchanged	reports/yaml_record_review/Laminarin_From_Laminaria_Digitata.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lanthanum_Iii_Chloride	skos:broadMatch	CHEBI:231515	8e379fb1b6d2f968646f6a2813e168ee1f16b9384b171cf420fa7257f8fe2a93	data/ingredients/mapped/Lanthanum_Iii_Chloride.yaml	96311e80548f14eeabbda8c8b632749db62809ada70245b411f341f495e46907	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Lanthanum_Iii_Chloride.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lanthanum_Iii_Chloride	skos:exactMatch	cas:20211-76-1	2b43865bcc9f2b7ecd848d0ad9b6dab583c01adcbe3d7189011b4c27b6ed71a8	data/ingredients/mapped/Lanthanum_Iii_Chloride.yaml	96311e80548f14eeabbda8c8b632749db62809ada70245b411f341f495e46907	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lanthanum_Iii_Chloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lanthanum_Iii_Chloride	skos:exactMatch	kgmicrobe.compound:lanthanum_iii_chloride	3fb77c2642ca5c8ea91e86f13f436ca3fcc3bd0042845ff66e5d2dfff5381d8d	data/ingredients/mapped/Lanthanum_Iii_Chloride.yaml	96311e80548f14eeabbda8c8b632749db62809ada70245b411f341f495e46907	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lanthanum_Iii_Chloride.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lapachol	skos:exactMatch	CHEBI:6377	b1431055128192a59e125caf253ad23a1188aa882a49fbde5584224d1737058f	data/ingredients/mapped/Lapachol.yaml	7d99dfeb2b177a913a7416b66f6cdea43724cfe3a1911fd8242cee4316b47945	pass	unchanged	reports/yaml_record_review/Lapachol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lauric_Acid	skos:exactMatch	CHEBI:30805	785a3c07f4efa906ba56b132999878421410cf98236932a632fff97e45f13d7b	data/ingredients/mapped/Lauric_Acid.yaml	d804504c5b553e3758040e2ee471e51401c1a3e4c1d55f37c45054e7dc179ef0	pass	unchanged	reports/yaml_record_review/Lauric_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lawsone	skos:exactMatch	CHEBI:44401	c68efe789890d7a6111cc08440a9c44e1b1c72d45ef062418363ee2c5ee21083	data/ingredients/mapped/Lawsone.yaml	993e95b85f155ff8ab905de20b542fcba5f9e43440a8f8ca2dbc833d44c70aeb	pass	unchanged	reports/yaml_record_review/Lawsone.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lead_Ii_Chloride	skos:exactMatch	CHEBI:88212	26c3d9123d882d4bbf512ab578c670b7892d640ef3f1f64f3ba4cec1f04f0d39	data/ingredients/mapped/Lead_Ii_Chloride.yaml	603ab0698bb4b26393e453e91e7c6103ef6be444188ea80c2fe64ceb721944f6	pass	unchanged	reports/yaml_record_review/Lead_Ii_Chloride.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lead_Ii_Nitrate	skos:exactMatch	CHEBI:37187	6da1c152943e9da7623225ad855ecebc2144f37d7439a991ada5e19c7ba89149	data/ingredients/mapped/Lead_Ii_Nitrate.yaml	eec044bbfd3ab4bc599be3631741b15822c30a0a8aac0bbae556d84033c77f57	pass	unchanged	reports/yaml_record_review/Lead_Ii_Nitrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lecithin	skos:exactMatch	CHEBI:61995	7af8cae9e755597f7d447bf905b27e3902cc538a46cb07eeac806b87ad6ddfd1	data/ingredients/mapped/Lecithin.yaml	1243821e423d01eae341649cae77f2dd0b4daa55513e3f0f3ccce1de6379024e	pass	unchanged	reports/yaml_record_review/Lecithin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Legionella_Agar_Enrichment	skos:exactMatch	kgmicrobe.ingredient:legionella_agar_enrichment	c094774e0ef4bc2742c41cb2a5cd02be3dbf58efae82647218f9fe2a3d2cf9e0	data/ingredients/mapped/Legionella_Agar_Enrichment.yaml	472068fff12345e439b6cfcddd74105610a224f685d8f4667914852a96ba4d95	pass	unchanged	reports/yaml_record_review/Legionella_Agar_Enrichment.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lemon	skos:exactMatch	NCIT:C72005	064ae9a19f5b1d085b90d1f7a9882f513238a0b9a8a437367c2b8f15aa82ac91	data/ingredients/mapped/Lemon.yaml	1f1c059fe02478f2e50ac9aca3c8080bfb3e9025e56dbe86e20b90e5f2b70dd7	pass	unchanged	reports/yaml_record_review/Lemon.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lentilan_From_Mushroom	skos:exactMatch	CHEBI:31770	302bf07379649280ff1bc5c1052cd5020ac23975a7923c17335ac1bbe5bc2265	data/ingredients/mapped/Lentilan_From_Mushroom.yaml	5181041e1d83681083c8a35b43fd63f98ea706ea59af0831930ab3377fc3d70f	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lentilan_From_Mushroom.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Leucodin	skos:exactMatch	CHEBI:4441	95cfdbd369e8df0c0d5ed2362874571dcab98ceb58c391ca3c0668239af3ed63	data/ingredients/mapped/Leucodin.yaml	e3bc2d8b076b9ce423c4091b5fe65ec5645eceeccd1a0a846007ff6f7a76ea88	pass	unchanged	reports/yaml_record_review/Leucodin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Leupeptin	skos:exactMatch	CHEBI:6426	e26b2cb72aceee707705194d99780fc1d2f5551e87e61e50e0e76e4f2649aea8	data/ingredients/mapped/Leupeptin.yaml	b0ffe5c54aba498547faf44a89dc3b743a8bfded32c7c9a6b4b3d1fd8d03acbf	pass	unchanged	reports/yaml_record_review/Leupeptin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levan_-_From_Erwinia_Herbicola	skos:exactMatch	CHEBI:16703	1891490be4a38e12b850f34d9b71dad1695e3f46b3d4280c84d18ed3238d2bf3	data/ingredients/mapped/Levan_-_From_Erwinia_Herbicola.yaml	48aa7ada162e077803097135c2fc860eff42c2b5fc352b606681116895d14834	blocked_by_record_findings	unchanged	reports/yaml_record_review/Levan_-_From_Erwinia_Herbicola.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levodopa	skos:exactMatch	CHEBI:15765	5d44ff328e8e11a19521824fc69788861f096b14a7d29c4b35b33baa1218a678	data/ingredients/mapped/Levodopa.yaml	aee2a4121b935ca1e59b964a653d4ec540709a60735864c457525aeb4d4ba289	blocked_by_record_findings	unchanged	reports/yaml_record_review/Levodopa.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levofloxacin	skos:exactMatch	CHEBI:63598	ff58199d40caea5ea38d4812210ad3ffc87281b4f392701907b9300844d1e152	data/ingredients/mapped/Levofloxacin.yaml	b1fe3d0c7e5ef5378f8cfcee05cafb23ac1004d40d62118b4853b132cb1218c0	blocked_by_record_findings	unchanged	reports/yaml_record_review/Levofloxacin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levomenthol	skos:exactMatch	CHEBI:15409	0f861582c0148cf99248317dce4eed7b7ad2f3894ec1a206c8edd543e797285b	data/ingredients/mapped/Levomenthol.yaml	548c7bdc9c9e0363f4d1872d972d918a8f6ff9151555c914b17c258483641d50	blocked_by_record_findings	unchanged	reports/yaml_record_review/Levomenthol.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levorin	skos:exactMatch	mesh:D002174	5159efc8f8a6f390f19839ebe880482c2771c81d07cfc808111290403bdc18f3	data/ingredients/mapped/Levorin.yaml	77cccb8ad35797ec34744abe85b0125c5783466a832ec52b7a3442e51cd441a4	pass	unchanged	reports/yaml_record_review/Levorin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Levulinic_Acid	skos:exactMatch	CHEBI:45630	d7a98f0e30bd506f6dd924042096142df57232becba4d07202d1e5a774ad3b90	data/ingredients/mapped/Levulinic_Acid.yaml	60348b221a8383646fbebd9deff7b07a6c6f701830401e59343742e9c72c1a5d	blocked_by_record_findings	unchanged	reports/yaml_record_review/Levulinic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lichenan_Icelandic_Moss	skos:broadMatch	CHEBI:6452	023c94693fab8dfee6f194162520eacc77e9ce809feace511253986e03fb3a6c	data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	9721a556a6f24eee87da35d9a855d057362cb5c6e867502739939570dca56365	blocked_by_record_findings	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Lichenan_Icelandic_Moss.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lichenan_Icelandic_Moss	skos:exactMatch	kgmicrobe.ingredient:lichenan_icelandic_moss	3d0460e3f1b44dc9479322f24d4f67b0ff17691ce5f16bd350628abc0b8b0361	data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	9721a556a6f24eee87da35d9a855d057362cb5c6e867502739939570dca56365	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lichenan_Icelandic_Moss.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lichenan_Icelandic_Moss	skos:exactMatch	kgmicrobe.compound:lichenan_icelandic_moss	45b6ff6ea0f8867043421ad78a16cba61226ba7ea677095c86d71fa882d04ff9	data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	9721a556a6f24eee87da35d9a855d057362cb5c6e867502739939570dca56365	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lichenan_Icelandic_Moss.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Licl	skos:exactMatch	CHEBI:48607	958a780e6a22ac2501e474f4224837e91a3a06863931da62349b601f896fd2c4	data/ingredients/mapped/Licl.yaml	870a3eff455850b77496a3495d81683a1fd5a8b3e65eb2b5571023a047f0a1f3	blocked_by_record_findings	unchanged	reports/yaml_record_review/Licl.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lignin	skos:exactMatch	CHEBI:6457	98aa0066cd61f4c95029fb4de266abfa56cf505bcac5172c18287e5b8fe193e1	data/ingredients/mapped/Lignin.yaml	1c083cfa67b3374aa409083fda718aa368cf1c97a1e7b3f546cae26855ecd66d	pass	unchanged	reports/yaml_record_review/Lignin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Lignin_Alkali	skos:exactMatch	cas:8068-05-1	2e248a8cee41520324b3ffa8d9b991f151a36d22d8ddbe162000c138a34520c1	data/ingredients/mapped/Lignin_Alkali.yaml	3d8bfb7313ed44bc036d7c804a66bb062d68ad9110b312fc0fd85e4cf38ce726	blocked_by_record_findings	unchanged	reports/yaml_record_review/Lignin_Alkali.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Limocrocin	skos:exactMatch	mesh:C079132	c347cad1f50c7caf1e48dbff76ff251a50b6ea028de2b7be3e23eebee6569eed	data/ingredients/mapped/Limocrocin.yaml	ad05aa59b266767b469405623169aa34684187496d0113dce7dda9422a347372	pass	unchanged	reports/yaml_record_review/Limocrocin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Limonin	skos:exactMatch	CHEBI:16226	fac45773a34d9857f9f65eb2212e37d23f7fe4c0c129077a7272249dde6ccfdf	data/ingredients/mapped/Limonin.yaml	d8e0da4305f3ab238e662c90fd0b9da38b296fa9f2860e6194d80d60d91e37bc	pass	unchanged	reports/yaml_record_review/Limonin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
