source_record	record_before_sha256	assertion_before_sha256	before_edge_id	facet	source_position	role	provenance_class	disposition	reason	supporting_urls	fresh_role_approval
data/ingredients/mapped/L-threonine.yaml	90acd6a97a8ff3aac29c5f0d544a30be1e1fcf59ed38fd3030477d8a8a47c002	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:aa9bb109382a190ef02969bdeb01c5512a1bb9b4a065aab3620e67ad3d77ec39	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/L-tyrosine.yaml	b3d74ff5d9e02b367c495e5e1fbb098f06c7c897c3530a5832bb180a0b0912ff	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:5dfce0085823f7b6123e44ca3bc19320cb4c74dfd7efb37a1153e2ac4f1fa976	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/L-tyrosine_Disodium_Salt.yaml	0553aec6fa9d36613a4aade51c62815f2c277e1097608d5549b6fcb53b687662	b805eaf18a236d0acb66db3bcaf456dfe3a4f9c53c2a569d4841a3f6dc44e128	MIM.assertion:5ae5435f6c7162a91300586646ac436ca338b878d699aa94c99d4abf7e021ea9	nutritional_roles	0	AMINO_ACID_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/L-valine.yaml	b7fabf7ba910e65e3c42978c3c31467a48999256e8622f8531d3eacfb8d232d2	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:341a7754eac567686d7e1d3c658ffec45c5062914ecc1a76f38d0ccfaec57e31	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/L_-tartaric_Acid.yaml	15c57de12a61ce33485005e45a3b51d8832cc162aa488a2a1792ed17b80b8979	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:45e00484dadbb2767988636a037bfb535ce740b6e5431d46240665c71f9a578f	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Lactalbumin_Hydrolysate.yaml	24416a2a9fe69c14ca1a8f57098750a9a4fb8b3055ba267a4e19cf10626f8213	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:f8f859986e9e95e22bbb926d21ebd852cf85a41b3ab0cbf70ec0e00ae4e70faa	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lactate.yaml	473205bc13ea916770dad2ffb219c57d34b1ec2caa5e4ef5a4573443f4043474	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:3668ce12f752b33a52959f696a7adfb91c02f41e21eebb463a2f29059ecfbdd1	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lactate.yaml	473205bc13ea916770dad2ffb219c57d34b1ec2caa5e4ef5a4573443f4043474	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:043a772b5e12b1d886e15ebc27f2daf66849f4270b6bc4f8cdc81ffa29125777	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Lactitol.yaml	c623b2bb321dbe1f1995986a5a69f454cb23825f67d71bbfdbdf2ae9f98efc8a	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:79d23fa105048a3cdae813c96720b12540b43d38766c312ddefa82f9fe18c8f4	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Lacto-N-fucopentaose_I.yaml	c75dab7ba504cb80212788f2198517a1c28c0b62335c2a3b276879ce4fddf614	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:d93283cf0460de9d07af46048824e03b1e35c6b428f93e8a3ac68592657a0a8f	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lacto-N-fucopentaose_II.yaml	1e843b77edc22d91f52f1fe57fb48327fb7714ea5ae471c465c40dafd7433b09	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:a7047f663bea0447c30f1f00f8b1c02934f09610936cc18fc015a9dad22db40d	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Lacto-N-fucopentaose_III.yaml	c3a89f74a8dde4dc6e0d507051dce6a79a03ed2a4b8483fe6f7ff9aa576dcba9	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:e822a58d16be851380883094f006136e6e81346a9fa29414945deec3fcf14108	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lacto-N-neotetraose.yaml	96913ee317684409b9ac54446e0bd005fc66f989ffa0c06a8b48a85b96cbc302	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:4d0c0617c111b1fb8d36da719b47ac9b4b255c067f6c4f26682919a69e1dcf5f	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lacto-N-tetraose.yaml	b7a73255b1615fc39beb8a126f306dd4c504706482864408a2d9fde96f050e9c	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:8c4f82f214382206b37f65b54b2a81611a460e276f26297b2877ac59b1996183	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lactose.yaml	03c3f8147a4b0529118abe4afca35b7ac28fd3a815c2cc5cf465cf3b6fce4dec	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:0fafc23b66097bf171ebd6e389dc7c169f21b9092791f34fe17fd7dfaed56ecd	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Lactulose.yaml	eb970b4c4d681b1a0a4e0069c29d39a5338a9915d87cbd8e5ec2f55ef85af296	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:0e5f0033e4166f9c6df74f29030c09688934b8964a5a9d2d1112360e5e255291	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Laminaribiose.yaml	fad2ef66f1b6ef25fdb7879a21063b47b47a8826c05aff4166d750faf4a067ee	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:c3982da141a0dfb5fb512843da012d5e605d020de52a00823986cdaed33bbbe9	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Laminarin_From_Laminaria_Digitata.yaml	d4f28a2fcc8d41bc3e341f84984abeac74178cbf4faac578e107aa9fdd1a11e7	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:233319172518b87c4d8228b333313d877390850d786131eafd6270e30ae972c7	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Lentilan_From_Mushroom.yaml	5181041e1d83681083c8a35b43fd63f98ea706ea59af0831930ab3377fc3d70f	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:6f887d353b3c9c8bf9c912c53d9c2b7183b1fc48ec72bd92c859012f309f16fe	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Levan_-_From_Erwinia_Herbicola.yaml	48aa7ada162e077803097135c2fc860eff42c2b5fc352b606681116895d14834	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:5ad57e97defacf2fefa5313717d507a26b96a89bc053ea4808dec1d03fd686df	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Levodopa.yaml	aee2a4121b935ca1e59b964a653d4ec540709a60735864c457525aeb4d4ba289	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:dcb88615081247f147396741cdc75b1a6ba57c22bc3018d07143deba4e8a07c0	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Levofloxacin.yaml	b1fe3d0c7e5ef5378f8cfcee05cafb23ac1004d40d62118b4853b132cb1218c0	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:25eb3731b3b21da0bed311387fc276060e7a5e2222080d5bf4f53fa23f168014	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Levulinic_Acid.yaml	60348b221a8383646fbebd9deff7b07a6c6f701830401e59343742e9c72c1a5d	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:75fff9a4f368557490e5546ef234e2264a16f30da63018fa1b2d60bcbf6564d4	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	9721a556a6f24eee87da35d9a855d057362cb5c6e867502739939570dca56365	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:7af927fa5091c79f67b39e500e3dcaf56fd72b356cd04aef4096d8ec185d9bd5	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Lincomycin_Hydrochloride.yaml	68b660d221a7155db1ca49bd887f33d753f20e4b8d6736ab66d56d0ea08d2ca9	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:73a89fe986fc28456b39ac08e81836cbe6e262f74c64626354ed0e92c3ca9845	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Linezolid.yaml	0990f379168e3a24d50a3e950038c2a676874be9486cc43942586598e44d428a	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:43842cafc411522942062ef1fb62b378192bf2c44c7af96961cf7b2e6e6435f3	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Liver_Digest.yaml	1bc5fa7ff48d85da3d138e5ecf6fa3496dc3beefbe43d581f634a16967568565	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:8f101fa093b4b22904875300262bfa0ac00862f34b04834cc8c4cecb2dfcecfe	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Liver_Extract.yaml	55ee994c1efbbf9ab375e9d673b4f46119d3ed7d8392d48519723de35b903e19	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:6de10f42e9aa2b829c4df9f93914e82b6f6d93e8a07db0d9bcf7925d02863102	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Liver_Extract_Concentrate.yaml	e0caf606f7a4a437843e740b0c982af74d654c21ae0a635a5d9da1d021987597	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:a1aab3838766834d92718530812352565fbb885774c50676f58cef71c816db53	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Liver_Extract_Infusion.yaml	b9282556e77cf35f541d0da1d2099a62ee35cbaf115bddec21a1e2c7d7ddefac	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:098c7683950ade813acca086ee902df3ac77b46fd2cce73fa9a841bc8c09df48	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lomefloxacin_Hydrochloride.yaml	51c5de4f86137b8d87562e209b5d9005e2fb3cce298a88ce20b7edfd73366dc3	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:0d914e20544127901266cec7806b7cc2e229839dd4831aeaf0a7361b467794ac	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Lydimycin.yaml	c832763a0a6edefe6d2ece38b33177bb7404761476b6506af5a85b463cec39d1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:2a5a520b380614e0ebd516677ba3a91d4de06a34a9044f04b156ebb95aef03a0	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/M-xylene.yaml	31f4e266d3794ee7494468b5e6801cf0d98126e9c51db8b89fc86be253a7027d	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:78fed8a8a5e29c84459501f9a2d78a34980eabb24614cc8f334afa8a3987bd2a	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/MES_sodium_salt.yaml	1c6b3e64214f25b581dd82d883408e1074cb154a2ba57888c480318dc1557f5a	a082d38abdfabb7975cb49a5c3f3a8fab98f87de4d0a2b2f26605015d18a793a	MIM.assertion:8275027d1cf07223f7397fd9b2d0ec60341e6001b6a1af504b4acead821d02ce	physicochemical_roles	0	BUFFER	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Magnesium_Sulfate.yaml	f6bcc2e50cfd37107da60e61659ec24e3f323164e569e8a91e283b6acac96f4a	ace986d23c3b650235809b92bdcb7f2d3155ced670772cbc63e2b373b1187b28	MIM.assertion:77de83919be9043a74b24e8ac19752c4fed5ec8c5dbdccfb04ab7154cbe5d67f	nutritional_roles	1	MINERAL_SOURCE	EMPTY	OPEN_REQUIRES_ORIGINAL_SOURCE	The evidence list is empty. Establish the mineral nutrient role in a source-defined preparation without treating elemental composition alone as demonstrated nutritional use.		false
data/ingredients/mapped/Malate.yaml	62a8259a7530c278262cde1b866c602f96c494a805488eb0e5d27ba49c6f5719	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:47f0b13ba2e2d07d1c7b87e305747af63265e0c76769fa7d9a322c6c10f500e3	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Malate.yaml	62a8259a7530c278262cde1b866c602f96c494a805488eb0e5d27ba49c6f5719	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:9bec7d1cbe3de97ef71d35f820d7dde01a41fd4763c96620a4b84d94fe420b47	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Malonic_Acid.yaml	a08309fd1948fe27753d96d59f93b2ea1a8c0989617af864444715b0c2f95c14	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:76751479d3de0e5fc53891dd1fd0a5a9823c5b66cc09ba8e63585e3a97eef6b7	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Malt_Extract.yaml	2cbfd104c89c82941634891cabea989fcd2657f66e9277dce9b069ece0743d24	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:4fe39e7ef093053acd3ab8719cb717535f1b6da020cd7646d9f6e52aac7817e3	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Maltitol.yaml	b3ba89ed9afde915ca285d451fa5200a91371052134d6f75791184d7293a5163	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:c471a26b5ff98f0402c4767abf3aa979ff923174ffce448614539820cfd648fa	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Maltodextrin.yaml	0dd1be3b08fab491189a693781600195c8854e04b8b090eed69df17072c0ab5f	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:37c4069c0b0e722f0c35e1b4f8da9e6e3eedf47f0901a6eb2ef0bb496bb4ebb2	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Maltohexaose.yaml	48c3e3879cf58700589fcc96f8430388714905cb3280db1450585db29868bc4d	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:025f80902b32137229a8872324d914f5bd7557d56a869ee0e24d941edb4b6ab5	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Maltose.yaml	d57baa8b44a5e79c14f2f31e9571a9d51fda170e95dce58ab46d1e0114b783d1	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:3c90505584f0ef85eef804248e94eede27be33ea1ee08dbdde94b41d5765e7d5	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Maltotetraose.yaml	12efc29a4e7f4c8c71b097142f46ee3a26cf206abbd386d102f1865d6a8964b6	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:d017933fdb461c2227f05519c49dc70409768d3fc323ba25c65166746df99faf	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Maltotriose_Hydrate.yaml	797f7b0dc1115a79841809fa353ed0ef1a3ff8390560d0f28ca989fac20f76f2	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:d2320aedea213d052d11e56f9ebb349cdc2c35f8658726a5fb99272866836e19	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mannan_From_Saccharomyces_Cerevisiae.yaml	d207aa565406598234d8b79a8de8e92643e65d029caf513a1f760d72f3b3ad7f	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:8f29979625c498a2de3b923f8c0cc33e803fc1a4953cbcb7e171de4ad8c68ebc	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mannobiose.yaml	2d7fd25504bca0332ad4af70c790733b1158548f7896dba37892f98d05a9ab6f	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:87fdc103f5df555d7a2f46092e0b53573bf8e92355f6930eaf840967cac81547	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Mannose-6-Phosphate.yaml	ba93ffc65cac2dcd83d8852d4d805c249f5c4be37beb789599fd93ba76dc9415	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:7877ed5e88eaf8eb958b01c40746fbde466f3a16f38f0c4bf481dc05c65aecba	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mannotriose.yaml	3eb38ff81685f39d98c1454c69438389ca5fbefb3843e1811b6f4633f2b92b66	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:c723b6c04b25f5347eabab733835f9c2b1cefef66c72c91349d3b4bf76e11518	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Meat_Extract.yaml	d5865b8096c2ef24bf18ed5f79f61982f25853d18195f5e141dc9d29bd930537	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:c900d412966f1cd972944f090e2f7387850300d941b496c34de7645c3d9fd3c2	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
